Local_Timestamp,Unix_Time,Address_IP,Count_Number,Host_Name_Text,Hits_Number
Wed Mar  2 13:58:40 2016,1456923520:,191.178.101.19,1,bfb26513.virtua.com.br.,26.191
Mon Feb 29 22:18:57 2016,1456780737:,191.184.133.69,1,bfb88545.virtua.com.br.,8.641
Tue Mar  1 05:18:49 2016,1456805929:,191.185.117.98,1,bfb97562.virtua.com.br.,42.974
Wed Mar  2 14:01:00 2016,1456923660:,191.205.248.144,1,191-205-248-144.user.vivozap.com.br.,42.051
Tue Mar  1 15:52:22 2016,1456843942:,191.209.109.171,1,191-209-109-171.user.vivozap.com.br.,52.32
Tue Mar  1 21:26:54 2016,1456864014:,191.223.158.12,1,-,8.404
Wed Mar  2 02:31:57 2016,1456882317:,191.233.65.136,2,-,9.637
Tue Mar  1 08:39:31 2016,1456817971:,191.237.44.120,2,-,14.535
Tue Mar  1 08:00:39 2016,1456815639:,191.237.46.98,1,-,14.535
Tue Mar  1 14:30:37 2016,1456839037:,191.240.164.9,1,9.164.240.191.dynamic.cfw.deltatele.com.br.,44.003
Mon Feb 29 23:50:58 2016,1456786258:,191.240.49.91,1,191-240-49-91.srs.wifi.mastercabo.com.br.,15.343
Tue Mar  1 01:20:38 2016,1456791638:,191.242.161.242,1,Dinamico-161-242.cyberinfo.net.br.,24.287
Wed Mar  2 14:16:12 2016,1456924572:,191.243.241.199,1,191-243-241-199.netlite.com.br.,62.692
Tue Mar  1 06:19:05 2016,1456809545:,191.247.228.40,1,191-247-228-40.3g.claro.net.br.,27.489
Wed Mar  2 14:00:57 2016,1456923657:,191.250.20.68,1,-,23.289
Tue Mar  1 20:42:46 2016,1456861366:,191.252.48.246,1,-,25.985
Tue Mar  1 18:56:09 2016,1456854969:,191.252.59.109,1,cpro35928.publiccloud.com.br.,13.153
Tue Mar  1 02:03:00 2016,1456794180:,191.252.59.99,1,cpro35926.publiccloud.com.br.,13.491
Tue Mar  1 21:23:49 2016,1456863829:,191.253.174.41,1,41-174-253-191.skybandalarga.com.br.,23.384
Wed Mar  2 05:50:07 2016,1456894207:,191.253.229.223,1,191-253-229-223.metroethernet.dynamic.fst.sp.faster.net.br.,66.493
Wed Mar  2 04:45:01 2016,1456890301:,191.253.27.163,1,-,83.157
Tue Mar  1 09:30:49 2016,1456821049:,191.32.122.174,1,191.32.122.174.dynamic.adsl.gvt.net.br.,75.626
Tue Mar  1 20:59:45 2016,1456862385:,191.32.122.249,1,191.32.122.249.dynamic.adsl.gvt.net.br.,27.327
Wed Mar  2 03:01:50 2016,1456884110:,191.33.210.163,1,191.33.210.163.dynamic.adsl.gvt.net.br.,68.155
Wed Mar  2 14:38:29 2016,1456925909:,191.36.186.90,1,90.186.36.191.vex.net.br.,48.33
Mon Feb 29 23:33:55 2016,1456785235:,191.37.11.86,1,-,79.267
Wed Mar  2 04:24:33 2016,1456889073:,191.37.149.161,1,191-37-149-161.dynamic.infovaletelecom.com.br.,43.942
Tue Mar  1 06:27:23 2016,1456810043:,191.37.180.154,1,-,70.533
Tue Mar  1 21:08:59 2016,1456862939:,191.37.202.56,1,191-37-202-56.infobarranx.com.br.,61.919
Wed Mar  2 11:14:04 2016,1456913644:,191.37.239.13,1,-,76.022
Tue Mar  1 22:56:56 2016,1456869416:,191.37.27.117,1,-,9.294
Wed Mar  2 05:49:52 2016,1456894192:,191.37.75.22,1,-,70.323
Tue Mar  1 22:51:17 2016,1456869077:,191.43.22.187,1,191-43-22-187.user.veloxzone.com.br.,12.945
Wed Mar  2 06:07:08 2016,1456895228:,191.5.105.99,1,191-5-105-99.infobarranet.com.br.,65.234
Tue Mar  1 12:16:07 2016,1456830967:,191.5.106.208,1,191-5-106-208.infobarranet.com.br.,30.516
Wed Mar  2 07:40:40 2016,1456900840:,191.5.150.210,1,210.150.5.191.in-addr.arpa.mkanet.com.br.,69.516
Wed Mar  2 04:02:56 2016,1456887776:,191.5.192.173,1,ip-191.5.192.173.redeatel.com.br.,58.558
Tue Mar  1 06:13:19 2016,1456809199:,191.5.192.185,1,ip-191.5.192.185.redeatel.com.br.,27.494
Wed Mar  2 02:09:11 2016,1456880951:,191.5.209.87,1,191-5-209-87.redelinkcariri.net.br.,73.681
Mon Feb 29 20:04:28 2016,1456772668:,191.5.210.121,1,191-5-210-121.redelinkcariri.net.br.,67.927
Tue Mar  1 04:03:00 2016,1456801380:,191.5.212.237,1,191-5-212-237.redelinkcariri.net.br.,22.529
Tue Mar  1 11:02:08 2016,1456826528:,191.5.213.109,1,191-5-213-109.redelinkcariri.net.br.,36.093
Wed Mar  2 08:08:11 2016,1456902491:,191.5.214.171,1,191-5-214-171.redelinkcariri.net.br.,34.533
Tue Mar  1 08:44:56 2016,1456818296:,191.5.214.60,1,191-5-214-60.redelinkcariri.net.br.,55.895
Wed Mar  2 05:14:07 2016,1456892047:,191.5.80.118,1,-,68.566
Tue Mar  1 11:29:21 2016,1456828161:,191.5.81.90,1,-,62.803
Tue Mar  1 05:50:31 2016,1456807831:,191.5.86.98,1,-,78.205
Wed Mar  2 08:57:12 2016,1456905432:,191.5.87.154,1,-,50.713
Mon Feb 29 19:37:16 2016,1456771036:,191.5.87.47,1,-,59.463
Tue Mar  1 19:58:18 2016,1456858698:,191.5.88.152,1,-,81.653
Wed Mar  2 05:51:24 2016,1456894284:,191.5.88.17,1,-,83.375
Tue Mar  1 06:39:08 2016,1456810748:,191.5.88.51,1,-,81.653
Wed Mar  2 01:53:21 2016,1456880001:,191.5.89.185,1,-,71.483
Wed Mar  2 03:40:35 2016,1456886435:,191.5.90.4,1,-,47.867
Tue Mar  1 21:25:19 2016,1456863919:,191.5.90.5,1,-,71.921
Mon Feb 29 22:03:47 2016,1456779827:,191.5.91.214,1,-,90.07
Tue Mar  1 03:00:56 2016,1456797656:,191.5.91.58,1,-,78.338
Wed Mar  2 02:50:26 2016,1456883426:,191.5.91.74,1,-,86.628
Wed Mar  2 13:28:39 2016,1456921719:,191.5.92.45,1,-,87.266
Tue Mar  1 18:43:52 2016,1456854232:,191.5.93.92,1,-,85.239
Tue Mar  1 22:42:57 2016,1456868577:,191.5.94.251,1,-,48.891
Tue Mar  1 23:40:50 2016,1456872050:,191.5.95.104,1,-,44.753
Mon Feb 29 22:04:59 2016,1456779899:,191.5.95.211,1,-,82.953
Tue Mar  1 13:30:29 2016,1456835429:,191.53.23.20,1,191-53-23-20.mastercabo.com.br.,15.481
Wed Mar  2 12:41:06 2016,1456918866:,191.58.1.169,1,-,8.505
Tue Mar  1 14:45:10 2016,1456839910:,191.6.139.32,1,191-6-139-32.rnvtelecom.com.br.,43.606
Wed Mar  2 10:21:01 2016,1456910461:,191.6.29.52,1,-,68.101
Mon Feb 29 22:14:18 2016,1456780458:,191.6.94.77,1,191-6-94-77.wbtinternet.com.br.,71.276
Tue Mar  1 03:56:53 2016,1456801013:,191.7.198.106,1,191-7-198-106.online.net.br.,49.328
Wed Mar  2 12:04:35 2016,1456916675:,191.7.209.50,2,-,41.497
Tue Mar  1 12:16:53 2016,1456831013:,191.7.41.181,1,191-7-41-181-user.artennet.com.br.,10.499
Mon Feb 29 23:01:03 2016,1456783263:,191.7.49.133,1,191-7-49-133.viacast.com.br.,62.193
Mon Feb 29 22:06:39 2016,1456779999:,191.7.69.46,1,-,65.796
Wed Mar  2 12:45:13 2016,1456919113:,191.7.72.25,1,-,30.586
Wed Mar  2 00:33:27 2016,1456875207:,191.7.92.28,1,dynamic-191.7.92-28.minasnet-telecom.com.br.,38.347
Tue Mar  1 14:57:01 2016,1456840621:,191.8.127.234,1,191-8-127-234.user.vivozap.com.br.,24.32
Tue Mar  1 19:19:11 2016,1456856351:,191.80.177.179,1,191-80-177-179.speedy.com.ar.,58.71
Tue Mar  1 18:34:57 2016,1456853697:,191.80.190.21,1,191-80-190-21.speedy.com.ar.,51.204
Tue Mar  1 04:35:21 2016,1456803321:,191.80.206.196,1,191-80-206-196.speedy.com.ar.,54.43
Mon Feb 29 18:32:47 2016,1456767167:,191.81.130.158,1,191-81-130-158.speedy.com.ar.,62.798
Wed Mar  2 02:38:57 2016,1456882737:,191.81.157.216,1,191-81-157-216.speedy.com.ar.,62.708
Tue Mar  1 20:18:22 2016,1456859902:,191.81.178.170,1,191-81-178-170.speedy.com.ar.,21.603
Tue Mar  1 18:42:37 2016,1456854157:,191.81.190.178,1,191-81-190-178.speedy.com.ar.,53.004
Tue Mar  1 02:02:58 2016,1456794178:,191.81.2.60,1,191-81-2-60.speedy.com.ar.,51.48
Tue Mar  1 15:41:38 2016,1456843298:,191.81.49.246,1,191-81-49-246.speedy.com.ar.,63.805
Wed Mar  2 17:14:06 2016,1456935246:,191.82.117.121,1,191-82-117-121.speedy.com.ar.,8.62
Mon Feb 29 23:03:28 2016,1456783408:,191.82.2.31,1,191-82-2-31.speedy.com.ar.,59.206
Tue Mar  1 15:14:56 2016,1456841696:,191.82.33.158,1,191-82-33-158.speedy.com.ar.,25.886
Tue Mar  1 15:45:25 2016,1456843525:,191.82.68.171,1,191-82-68-171.speedy.com.ar.,34.02
Wed Mar  2 01:20:36 2016,1456878036:,191.83.81.181,1,191-83-81-181.speedy.com.ar.,12.945
Tue Mar  1 22:22:34 2016,1456867354:,191.83.92.22,1,191-83-92-22.speedy.com.ar.,27.246
Tue Mar  1 21:20:53 2016,1456863653:,191.84.107.252,1,-,8.114
Wed Mar  2 12:19:02 2016,1456917542:,191.84.112.164,1,-,33.383
Tue Mar  1 22:35:32 2016,1456868132:,191.84.183.91,1,-,41.159
Wed Mar  2 01:20:10 2016,1456878010:,191.84.189.112,1,-,20.232
Wed Mar  2 00:30:56 2016,1456875056:,191.84.207.172,1,-,45.174
Mon Feb 29 18:52:18 2016,1456768338:,191.84.215.162,1,-,30.875
Tue Mar  1 21:51:43 2016,1456865503:,191.84.243.117,1,-,13.11
Tue Mar  1 02:07:06 2016,1456794426:,191.84.51.96,1,-,59.282
Tue Mar  1 23:23:57 2016,1456871037:,191.84.60.219,1,-,10.998
Mon Feb 29 19:17:50 2016,1456769870:,191.84.60.40,1,-,29.641
Tue Mar  1 13:02:32 2016,1456833752:,191.97.113.44,1,-,21.549
Wed Mar  2 15:25:36 2016,1456928736:,191.97.26.2,1,-,30.789
Mon Feb 29 21:32:43 2016,1456777963:,191.97.48.98,1,-,12.284
Tue Mar  1 15:51:29 2016,1456843889:,191.98.187.28,1,-,20.979
Mon Feb 29 20:33:19 2016,1456774399:,191.98.36.95,1,pei-191-98-xxxvi-xcv.une.net.co.,9.854
Tue Mar  1 07:40:02 2016,1456814402:,192.117.142.30,1,-,24.167
Wed Mar  2 14:51:31 2016,1456926691:,192.135.110.86,1,-,30.789
Wed Mar  2 13:33:58 2016,1456922038:,192.151.193.136,1,-,11.509
Tue Mar  1 19:00:07 2016,1456855207:,192.151.198.161,1,7.tsjs8.com.,9.01
Wed Mar  2 03:50:52 2016,1456887052:,192.151.198.174,1,3.s-5au.com.,9.397
Mon Feb 29 22:10:15 2016,1456780215:,192.151.198.20,1,2.in-ou.com.,9.009
Tue Mar  1 12:41:35 2016,1456832495:,192.151.198.227,1,5.51trh.com.,11.51
Wed Mar  2 15:27:17 2016,1456928837:,192.151.200.110,1,-,9.009
Tue Mar  1 13:33:54 2016,1456835634:,192.151.200.4,1,-,9.009
Tue Mar  1 16:20:06 2016,1456845606:,192.162.26.153,1,ms04153.ims04.net.,31.298
Tue Mar  1 16:39:30 2016,1456846770:,192.184.95.206,1,-,13.87
Tue Mar  1 15:19:54 2016,1456841994:,192.185.81.79,2,-,11.2
Wed Mar  2 12:54:23 2016,1456919663:,192.200.210.66,2,-,19.684
Tue Mar  1 12:26:20 2016,1456831580:,192.200.210.80,1,-,10.184
Wed Mar  2 00:45:38 2016,1456875938:,192.214.125.39,1,-,23.595
Mon Feb 29 23:30:09 2016,1456785009:,192.241.254.9,1,-,37.132
Tue Mar  1 09:37:22 2016,1456821442:,192.249.65.230,1,-,10.6
Wed Mar  2 14:18:40 2016,1456924720:,192.9.217.138,2,-,27.536
Tue Mar  1 21:17:43 2016,1456863463:,192.99.228.33,3,-,58.512
Tue Mar  1 15:03:29 2016,1456841009:,193.138.153.78,1,153.78.rudolf-net.cz.,14.918
Tue Mar  1 21:11:36 2016,1456863096:,193.150.16.236,1,-,30.077
Wed Mar  2 04:59:09 2016,1456891149:,193.194.69.60,1,-,7.101
Tue Mar  1 04:04:43 2016,1456801483:,193.239.40.210,1,cust-193-239-040-210.cc.smart-force.at.,11.862
Tue Mar  1 20:18:30 2016,1456859910:,193.248.44.183,1,LAubervilliers-656-1-269-183.w193-248.abo.wanadoo.fr.,28.186
Wed Mar  2 01:51:38 2016,1456879898:,193.25.118.185,1,193.25.118.185.dynamic.cablesurf.de.,25.556
Wed Mar  2 15:15:03 2016,1456928103:,193.255.110.101,1,-,22.729
Tue Mar  1 03:19:21 2016,1456798761:,193.90.62.11,1,c0B3E5AC1.dhcp.as2116.net.,90.596
Tue Mar  1 04:18:13 2016,1456802293:,193.93.8.1,1,-,11.862
Mon Feb 29 21:33:21 2016,1456778001:,194.170.194.150,1,-,18.994
Tue Mar  1 18:46:12 2016,1456854372:,194.225.185.42,1,-,8.735
Tue Mar  1 12:55:48 2016,1456833348:,194.243.194.57,1,-,23.791
Tue Mar  1 16:03:33 2016,1456844613:,194.28.168.222,1,host-194.28.168.222.zetnet.slupsk.pl.,45.142
Wed Mar  2 13:25:56 2016,1456921556:,194.28.170.74,1,host-194.28.170.74.zetnet.slupsk.pl.,33.101
Wed Mar  2 15:35:31 2016,1456929331:,194.28.50.20,1,194-28-50-20.arpa.teredo.pl.,8.297
Tue Mar  1 21:10:00 2016,1456863000:,194.44.209.138,1,-,21.485
Wed Mar  2 08:47:20 2016,1456904840:,194.50.177.67,1,publibelgium.be.,42.193
Wed Mar  2 06:28:57 2016,1456896537:,194.8.146.246,1,-,37.322
Wed Mar  2 12:20:04 2016,1456917604:,195.103.200.42,1,-,17.983
Wed Mar  2 13:40:44 2016,1456922444:,195.112.204.82,1,-,22.988
Wed Mar  2 01:23:08 2016,1456878188:,195.117.22.134,1,-,21.04
Tue Mar  1 02:36:17 2016,1456796177:,195.154.52.161,1,e25.pool-cat.fr.,32.45
Tue Mar  1 22:34:33 2016,1456868073:,195.200.240.166,1,-,18.152
Tue Mar  1 23:45:46 2016,1456872346:,195.208.65.245,1,-,59.252
Tue Mar  1 11:07:43 2016,1456826863:,195.214.165.66,1,host-195-214-165-66.reverse.superonline.net.,17.079
Wed Mar  2 17:39:50 2016,1456936790:,195.22.126.197,1,-,50.294
Wed Mar  2 00:56:34 2016,1456876594:,195.22.126.242,1,-,24.156
Wed Mar  2 15:29:09 2016,1456928949:,195.22.126.55,1,-,57.123
Wed Mar  2 14:26:50 2016,1456925210:,195.22.126.90,1,-,74.155
Tue Mar  1 04:37:31 2016,1456803451:,195.242.161.119,1,-,37.291
Wed Mar  2 13:54:26 2016,1456923266:,195.26.20.74,2,-,15.438
Tue Mar  1 22:59:22 2016,1456869562:,195.39.161.130,1,-,19.673
Wed Mar  2 16:38:47 2016,1456933127:,196.120.156.173,1,-,75.535
Tue Mar  1 19:01:46 2016,1456855306:,196.181.252.41,1,-,15.791
Tue Mar  1 22:02:32 2016,1456866152:,196.182.59.120,1,-,29.042
Wed Mar  2 14:31:52 2016,1456925512:,196.184.1.76,1,-,44.189
Tue Mar  1 20:55:39 2016,1456862139:,196.184.189.16,1,-,26.293
Mon Feb 29 20:23:28 2016,1456773808:,196.200.42.123,1,196.200.42.123.wananchi.com.,12.947
Tue Mar  1 13:20:49 2016,1456834849:,196.202.253.139,1,cust139-253.202.196.netcabo.co.ao.,11.395
Wed Mar  2 16:38:46 2016,1456933126:,196.203.31.57,1,-,15.986
Tue Mar  1 09:01:30 2016,1456819290:,196.207.111.94,1,-,18.768
Tue Mar  1 08:49:23 2016,1456818563:,196.207.119.2,1,-,13.169
Tue Mar  1 08:26:05 2016,1456817165:,196.207.140.162,1,196.207.140.162.wananchi.com.,15.796
Tue Mar  1 07:41:16 2016,1456814476:,196.207.71.100,1,-,23.728
Tue Mar  1 18:31:59 2016,1456853519:,196.207.87.100,1,-,8.735
Wed Mar  2 12:04:14 2016,1456916654:,196.210.23.168,1,196-210-23-168.dynamic.isadsl.co.za.,29.703
Tue Mar  1 13:38:52 2016,1456835932:,196.210.24.32,1,196-210-24-32.dynamic.isadsl.co.za.,29.302
Mon Feb 29 20:41:41 2016,1456774901:,196.210.5.252,1,196-210-5-252.dynamic.isadsl.co.za.,14.309
Tue Mar  1 16:05:44 2016,1456844744:,196.210.53.106,1,196-210-53-106.dynamic.isadsl.co.za.,13.619
Tue Mar  1 21:22:23 2016,1456863743:,196.211.171.214,1,-,23.728
Wed Mar  2 13:12:32 2016,1456920752:,196.22.246.110,1,-,43.994
Tue Mar  1 12:22:53 2016,1456831373:,196.224.51.247,1,-,18.082
Tue Mar  1 07:10:08 2016,1456812608:,196.25.120.34,1,-,18.768
Wed Mar  2 11:33:01 2016,1456914781:,196.41.56.134,1,-,18.768
Tue Mar  1 11:16:33 2016,1456827393:,196.41.61.82,1,-,22.729
Tue Mar  1 17:35:09 2016,1456850109:,196.44.107.74,1,-,68.038
Wed Mar  2 12:47:52 2016,1456919272:,196.44.67.54,1,-,21.486
Wed Mar  2 15:38:39 2016,1456929519:,197.0.126.206,1,-,88.628
Mon Feb 29 21:33:11 2016,1456777991:,197.0.172.14,1,-,8.505
Tue Mar  1 21:14:44 2016,1456863284:,197.0.25.60,1,-,25.192
Tue Mar  1 07:23:11 2016,1456813391:,197.136.131.2,1,-,19.482
Tue Mar  1 00:24:25 2016,1456788265:,197.14.52.135,1,-,38.777
Tue Mar  1 18:33:21 2016,1456853601:,197.148.121.119,1,-,20.979
Wed Mar  2 14:10:02 2016,1456924202:,197.148.60.12,1,cust12-60.148.197.netcabo.co.ao.,28.133
Tue Mar  1 15:21:33 2016,1456842093:,197.149.220.179,1,-,8.977
Tue Mar  1 12:04:42 2016,1456830282:,197.155.125.174,1,197-155-125-174.sainet.co.za.,24.284
Tue Mar  1 12:25:08 2016,1456831508:,197.158.86.17,1,-,17.769
Tue Mar  1 18:19:31 2016,1456852771:,197.159.135.25,1,-,14.581
Wed Mar  2 11:17:55 2016,1456913875:,197.159.14.99,1,-,15.073
Tue Mar  1 21:56:23 2016,1456865783:,197.16.163.174,1,-,11.573
Wed Mar  2 11:39:03 2016,1456915143:,197.17.11.137,1,-,15.407
Wed Mar  2 12:53:14 2016,1456919594:,197.19.0.122,1,-,15.678
Wed Mar  2 14:47:02 2016,1456926422:,197.19.53.141,1,-,18.61
Tue Mar  1 08:36:05 2016,1456817765:,197.2.213.233,1,-,15.482
Tue Mar  1 17:33:49 2016,1456850029:,197.2.223.200,1,-,8.641
Wed Mar  2 15:59:56 2016,1456930796:,197.2.60.214,1,-,8.404
Tue Mar  1 09:25:49 2016,1456820749:,197.210.202.70,1,-,11.191
Wed Mar  2 13:40:59 2016,1456922459:,197.211.10.60,1,-,22.729
Tue Mar  1 06:35:38 2016,1456810538:,197.211.11.10,1,-,8.735
Wed Mar  2 16:40:08 2016,1456933208:,197.215.207.17,1,17.207.215.197-ip-dyn.orange.mg.,24.829
Tue Mar  1 12:10:58 2016,1456830658:,197.216.12.204,1,-,29.597
Tue Mar  1 20:34:44 2016,1456860884:,197.217.101.252,1,-,52.399
Wed Mar  2 13:13:22 2016,1456920802:,197.217.113.174,1,-,13.596
Wed Mar  2 14:58:32 2016,1456927112:,197.218.91.187,1,-,12.601
Wed Mar  2 13:34:56 2016,1456922096:,197.220.126.114,1,-,23.728
Wed Mar  2 11:44:55 2016,1456915495:,197.220.72.4,1,-,17.769
Tue Mar  1 07:12:14 2016,1456812734:,197.221.241.74,1,16.74.telone.co.zw.,18.888
Wed Mar  2 13:18:26 2016,1456921106:,197.228.85.119,1,8ta-228-85-119.telkomadsl.co.za.,13.694
Tue Mar  1 13:15:32 2016,1456834532:,197.231.193.58,1,-,18.596
Tue Mar  1 09:21:33 2016,1456820493:,197.232.16.219,1,-,17.769
Tue Mar  1 10:54:27 2016,1456826067:,197.232.18.57,1,-,15.791
Tue Mar  1 19:52:39 2016,1456858359:,197.232.23.48,1,-,23.728
Tue Mar  1 13:35:54 2016,1456835754:,197.232.26.151,1,-,15.791
Wed Mar  2 17:38:26 2016,1456936706:,197.232.33.180,1,-,11.025
Wed Mar  2 13:45:49 2016,1456922749:,197.232.36.70,1,-,17.769
Tue Mar  1 07:29:42 2016,1456813782:,197.232.43.66,1,-,13.169
Tue Mar  1 14:03:34 2016,1456837414:,197.232.46.69,1,-,14.541
Wed Mar  2 12:00:01 2016,1456916401:,197.234.102.178,1,-,15.791
Tue Mar  1 07:36:34 2016,1456814194:,197.234.219.34,2,-,17.466
Tue Mar  1 22:54:25 2016,1456869265:,197.235.44.31,1,-,12.482
Mon Feb 29 21:20:04 2016,1456777204:,197.237.208.98,1,197.237.208.98.wananchi.com.,16.44
Tue Mar  1 06:30:00 2016,1456810200:,197.237.223.187,1,197.237.223.187.wananchi.com.,13.84
Tue Mar  1 15:25:53 2016,1456842353:,197.237.228.103,1,197.237.228.103.wananchi.com.,28.611
Wed Mar  2 13:57:32 2016,1456923452:,197.239.72.42,1,-,13.482
Tue Mar  1 07:17:21 2016,1456813041:,197.243.113.118,1,-,15.791
Tue Mar  1 18:29:44 2016,1456853384:,197.243.115.58,1,-,18.768
Wed Mar  2 12:03:43 2016,1456916623:,197.245.121.64,1,dsl-197-245-121-64.voxdsl.co.za.,13.614
Tue Mar  1 07:31:03 2016,1456813863:,197.245.142.174,1,dsl-197-245-142-174.voxdsl.co.za.,9.953
Tue Mar  1 12:17:35 2016,1456831055:,197.245.148.254,1,dsl-197-245-148-254.voxdsl.co.za.,15.828
Wed Mar  2 11:36:46 2016,1456915006:,197.245.187.49,1,dsl-197-245-187-49.voxdsl.co.za.,8.954
Tue Mar  1 12:17:18 2016,1456831038:,197.245.233.13,1,dsl-197-245-233-13.voxdsl.co.za.,35.226
Tue Mar  1 01:36:09 2016,1456792569:,197.248.117.174,1,197-248-117-174.safaricombusiness.co.ke.,32.474
Tue Mar  1 09:07:26 2016,1456819646:,197.248.171.146,1,197-248-171-146.safaricom.co.ke.,12.382
Wed Mar  2 12:21:04 2016,1456917664:,197.248.178.150,1,197-248-178-150.safaricom.co.ke.,29.384
Tue Mar  1 04:28:45 2016,1456802925:,197.248.178.222,1,197-248-178-222.safaricom.co.ke.,12.382
Tue Mar  1 17:49:03 2016,1456850943:,197.248.189.6,1,-,12.483
Tue Mar  1 07:32:28 2016,1456813948:,197.248.204.98,1,-,29.543
Tue Mar  1 12:06:00 2016,1456830360:,197.248.208.254,1,-,15.791
Wed Mar  2 16:57:18 2016,1456934238:,197.248.212.234,1,197-248-212-234.safaricom.co.ke.,30.783
Wed Mar  2 15:30:11 2016,1456929011:,197.248.38.238,1,-,23.042
Tue Mar  1 08:35:04 2016,1456817704:,197.248.90.146,1,-,18.768
Wed Mar  2 16:04:47 2016,1456931087:,197.249.134.240,1,-,20.66
Tue Mar  1 17:59:42 2016,1456851582:,197.249.239.41,1,-,15.481
Tue Mar  1 13:47:33 2016,1456836453:,197.249.39.87,1,-,25.384
Tue Mar  1 15:18:54 2016,1456841934:,197.249.4.120,1,cust120-4-249-197.netcabo.co.mz.,9.737
Tue Mar  1 07:28:53 2016,1456813733:,197.249.47.77,1,-,18.082
Wed Mar  2 13:38:22 2016,1456922302:,197.249.59.244,1,-,20.979
Tue Mar  1 13:16:02 2016,1456834562:,197.249.81.220,1,-,9.35
Mon Feb 29 21:32:39 2016,1456777959:,197.253.121.12,1,-,12.284
Tue Mar  1 12:13:06 2016,1456830786:,197.254.62.66,1,197.254.62.66.acesskenya.net.,10.627
Wed Mar  2 13:23:10 2016,1456921390:,197.254.65.70,1,197.254.65.70.acesskenya.net.,31.219
Tue Mar  1 07:03:32 2016,1456812212:,197.254.82.6,1,197.254.82.6.acesskenya.net.,24.206
Wed Mar  2 11:54:09 2016,1456916049:,197.255.161.181,1,-,15.791
Mon Feb 29 20:26:52 2016,1456774012:,197.29.12.236,1,-,58.33
Tue Mar  1 15:57:50 2016,1456844270:,197.3.7.81,1,-,51.352
Tue Mar  1 12:04:50 2016,1456830290:,197.45.126.51,1,host-197.45.126.51.tedata.net.,21.497
Tue Mar  1 19:22:55 2016,1456856575:,197.45.177.15,1,host-197.45.177.15.tedata.net.,20.979
Tue Mar  1 15:11:52 2016,1456841512:,197.45.219.122,1,host-197.45.219.122.tedata.net.,43.828
Tue Mar  1 00:46:22 2016,1456789582:,197.45.79.169,1,host-197.45.79.169.tedata.net.,33.465
Tue Mar  1 13:33:44 2016,1456835624:,197.45.89.73,1,host-197.45.89.73.tedata.net.,31.378
Tue Mar  1 16:19:46 2016,1456845586:,197.49.36.194,1,host-197.49.36.194.tedata.net.,33.579
Tue Mar  1 21:23:09 2016,1456863789:,197.49.52.30,1,host-197.49.52.30.tedata.net.,25.186
Mon Feb 29 23:44:40 2016,1456785880:,197.49.59.115,1,host-197.49.59.115.tedata.net.,41.118
Tue Mar  1 20:51:33 2016,1456861893:,197.9.203.33,1,-,29.574
Wed Mar  2 04:18:00 2016,1456888680:,197.9.91.204,1,-,28.777
Mon Feb 29 19:04:32 2016,1456769072:,198.1.80.172,1,198-1-80-172.unifiedlayer.com.,13.244
Wed Mar  2 12:30:41 2016,1456918241:,198.134.125.21,1,-,9.568
Wed Mar  2 12:32:52 2016,1456918372:,198.168.111.228,1,-,68.564
Tue Mar  1 04:36:19 2016,1456803379:,198.2.254.154,1,-,28.066
Tue Mar  1 23:14:19 2016,1456870459:,198.210.62.33,1,5c3g33.book4thrill.info.,15.677
Tue Mar  1 15:34:12 2016,1456842852:,198.210.62.38,1,5c3g38.book4thrill.info.,15.676
Wed Mar  2 02:02:44 2016,1456880564:,198.71.29.155,1,-,23.945
Wed Mar  2 13:18:49 2016,1456921129:,199.16.110.226,1,dhcp-199-16-110-226.warmspringstelecom.com.,77.802
Wed Mar  2 14:29:07 2016,1456925347:,199.180.114.230,1,-,8.837
Tue Mar  1 00:31:07 2016,1456788667:,199.195.120.218,2,199-195-120-218.vintage-02.modwest.com.,22.356
Tue Mar  1 14:56:51 2016,1456840611:,199.21.155.170,1,customer.dmrcom.com.,39.869
Tue Mar  1 22:17:24 2016,1456867044:,199.241.223.46,1,-,81.661
Tue Mar  1 12:49:29 2016,1456832969:,199.30.52.35,1,199-30-52-35.aquanetworks.co.uk.,14.355
Tue Mar  1 14:51:32 2016,1456840292:,200.101.106.151,1,200-101-106-151.bsace204.dial.brasiltelecom.net.br.,31.019
Tue Mar  1 15:51:52 2016,1456843912:,200.101.116.128,1,200-101-116-128.dial.brasiltelecom.net.br.,76.51
Mon Feb 29 19:40:15 2016,1456771215:,200.101.31.200,1,200-101-31-200.bsace204.dial.brasiltelecom.net.br.,43.143
Tue Mar  1 00:52:45 2016,1456789965:,200.102.183.109,1,200-102-183-109.paemt201.dial.brasiltelecom.net.br.,57.479
Tue Mar  1 01:01:45 2016,1456790505:,200.103.70.94,1,200-103-70-94.gnace200.dial.brasiltelecom.net.br.,13.519
Wed Mar  2 13:22:49 2016,1456921369:,200.104.26.205,1,pc-205-26-104-200.cm.vtr.net.,40.286
Mon Feb 29 23:46:15 2016,1456785975:,200.106.89.139,1,client-200.106.89.139.speedy.net.pe.,24.988
Tue Mar  1 01:12:11 2016,1456791131:,200.106.89.223,1,client-200.106.89.223.speedy.net.pe.,73.883
Tue Mar  1 14:49:19 2016,1456840159:,200.106.89.52,1,client-200.106.89.52.speedy.net.pe.,8.608
Tue Mar  1 13:10:01 2016,1456834201:,200.112.213.130,1,c200112213-130.consulnetworks.com.co.,18.878
