Autonomous_System_Number,Information_Text,Regional_Internet_Registries,Address_IP,Autonomous_System_Number_date,Autonomous_System_Number_CIDR,Country_Code_Text
8560,ONEANDONE-AS,ripencc,109.228.26.130,2010-02-04,109.228.0.0/18,GB
8560,ONEANDONE-AS,ripencc,109.228.5.36,2010-02-04,109.228.0.0/18,GB
8560,ONEANDONE-AS,ripencc,109.228.9.19,2010-02-04,109.228.0.0/18,GB
8560,ONEANDONE-AS,arin,198.251.76.110,2013-02-13,198.251.64.0/20,US
8560,1&amp;1,ripencc,212.227.132.94,ONEANDONE-AS,212.227.0.0/16,DE
8560,1&amp;1,ripencc,212.227.134.65,ONEANDONE-AS,212.227.0.0/16,DE
8560,1&amp;1,ripencc,212.227.138.118,ONEANDONE-AS,212.227.0.0/16,DE
8560,1&amp;1,ripencc,212.227.159.42,ONEANDONE-AS,212.227.0.0/16,DE
8560,1&amp;1,ripencc,212.227.22.222,ONEANDONE-AS,212.227.0.0/16,DE
8560,1&amp;1,ripencc,212.227.22.98,ONEANDONE-AS,212.227.0.0/16,DE
8560,1&amp;1,ripencc,212.227.252.248,ONEANDONE-AS,212.227.0.0/16,DE
8560,1&amp;1,ripencc,212.227.54.4,ONEANDONE-AS,212.227.0.0/16,DE
8560,1&amp;1,ripencc,212.227.92.155,ONEANDONE-AS,212.227.0.0/16,DE
8560,1&amp;1,ripencc,212.227.98.62,ONEANDONE-AS,212.227.0.0/16,DE
8560,ONEANDONE-AS,ripencc,213.165.68.136,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.165.70.241,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.165.70.245,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.165.80.207,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.165.81.142,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.165.83.15,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.165.85.31,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.165.90.133,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.165.90.148,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.165.91.120,2000-03-24,213.165.64.0/19,DE
8560,ONEANDONE-AS,ripencc,213.171.198.113,2000-05-10,213.171.192.0/19,GB
8560,ONEANDONE-AS,arin,216.250.115.230,2011-08-01,216.250.112.0/20,US
8560,ONEANDONE-AS,arin,216.250.125.104,2011-08-01,216.250.112.0/20,US
8560,ONEANDONE-AS,arin,216.250.125.97,2011-08-01,216.250.112.0/20,US
8560,ONEANDONE-AS,ripencc,217.160.110.150,2001-03-07,217.160.0.0/16,DE
8560,ONEANDONE-AS,ripencc,217.160.135.104,2001-03-07,217.160.0.0/16,DE
8560,ONEANDONE-AS,ripencc,217.160.178.142,2001-03-07,217.160.0.0/16,DE
8560,ONEANDONE-AS,ripencc,217.160.224.141,2001-03-07,217.160.0.0/16,DE
8560,ONEANDONE-AS,ripencc,217.160.3.239,2001-03-07,217.160.0.0/16,DE
8560,ONEANDONE-AS,ripencc,217.160.7.100,2001-03-07,217.160.0.0/16,DE
8560,ONEANDONE-AS,ripencc,217.160.79.123,2001-03-07,217.160.0.0/16,DE
8560,ONEANDONE-AS,arin,74.208.105.68,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.111.165,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.127.78,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.152.165,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.162.125,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.184.79,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.205.112,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.231.34,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.234.120,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.250.67,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.43.32,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.46.237,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.46.254,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.46.80,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.47.121,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.47.19,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.65.10,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.66.78,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.75.201,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.78.48,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.8.229,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.90.27,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,arin,74.208.99.11,2006-11-22,74.208.0.0/16,US
8560,ONEANDONE-AS,ripencc,82.165.128.124,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.128.139,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.128.189,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.132.166,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.133.208,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.134.115,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.138.219,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.139.87,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.140.198,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.140.60,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.142.174,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.145.148,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.151.97,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.153.26,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.154.106,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.154.153,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.154.23,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.193.108,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.195.40,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.197.250,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.197.48,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.197.5,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.27.25,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.36.154,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.36.48,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.37.64,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.39.11,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.41.192,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,82.165.43.12,2003-08-06,82.165.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.1.211,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.100.115,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.100.6,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.105.247,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.106.43,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.108.61,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.11.206,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.129.233,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.129.29,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.132.188,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.134.56,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.139.164,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.142.218,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.143.189,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.144.26,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.151.114,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.151.126,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.151.64,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.16.45,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.165.209,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.165.32,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.166.127,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.173.118,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.173.86,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.177.216,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.178.147,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.18.230,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.180.111,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.180.210,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.180.8,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.181.242,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.181.3,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.181.98,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.183.101,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.184.62,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.185.19,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.190.244,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.191.12,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.208.160,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.208.234,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.209.22,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.211.39,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.212.12,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.213.79,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.216.28,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.219.123,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.219.45,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.219.6,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.225.20,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.23.139,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.240.120,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.241.135,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.242.123,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.245.226,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.247.137,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.247.35,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.248.179,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.250.65,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.251.42,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.27.166,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.29.11,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.3.208,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.3.245,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.30.18,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.34.186,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.4.210,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.4.29,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.45.44,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.48.129,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.49.120,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.49.71,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.50.214,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.53.142,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.55.222,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.58.100,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.58.77,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.59.212,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.62.160,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.63.62,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.65.129,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.67.205,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.69.85,2005-08-10,87.106.0.0/16,DE
8560,ONEANDONE-AS,ripencc,87.106.69.89,2005-08-10,87.106.0.0/16,DE
